ID,Education
445,Post Graduate
446,Graduate
447,Post Graduate
448,Post Graduate
449,Post Graduate
450,10th Pass
451,Post Graduate
452,12th Pass
453,Post Graduate
454,Post Graduate
455,12th Pass
456,Post Graduate
457,Graduate
458,Graduate
459,12th Pass
460,Graduate
461,Post Graduate
462,12th Pass
463,10th Pass
464,Post Graduate
465,Post Graduate
466,Graduate
467,Graduate
468,12th Pass
469,Post Graduate
470,12th Pass
471,Post Graduate
472,Graduate
473,Post Graduate
474,Graduate
475,Post Graduate
476,Post Graduate
477,Post Graduate
478,Graduate
479,Graduate
480,Post Graduate
481,Graduate
482,12th Pass
483,12th Pass
484,Graduate
485,Graduate
486,Post Graduate
487,Graduate Professional
488,12th Pass
489,Post Graduate
490,Graduate
491,Graduate
492,12th Pass
493,Graduate Professional
494,12th Pass
495,Graduate
496,12th Pass
497,Post Graduate
498,Graduate
499,12th Pass
500,12th Pass
501,Post Graduate
502,Graduate
503,12th Pass
504,Post Graduate
505,Post Graduate
506,Graduate Professional
507,Graduate Professional
508,Graduate
509,12th Pass
510,Post Graduate
511,12th Pass
512,12th Pass
513,12th Pass
514,10th Pass
515,Post Graduate
516,Graduate
517,Graduate
518,Graduate
519,Graduate
520,Post Graduate
521,10th Pass
522,12th Pass
523,10th Pass
524,Graduate
525,12th Pass
526,12th Pass
527,Graduate Professional
528,Graduate
529,12th Pass
530,Graduate
531,Graduate
532,Graduate
533,Graduate
534,12th Pass
535,Graduate
536,Graduate Professional
537,Graduate Professional
538,Graduate
539,12th Pass
540,12th Pass
541,Graduate
542,Post Graduate
543,Post Graduate
544,Post Graduate
545,Post Graduate
546,Post Graduate
547,12th Pass
548,Graduate
549,Graduate Professional
550,Graduate
551,Graduate
552,Graduate
553,Graduate
554,Graduate
555,Post Graduate
556,Post Graduate
557,Graduate
558,Graduate Professional
559,Graduate Professional
560,12th Pass
561,12th Pass
562,Graduate
563,Post Graduate
564,12th Pass
565,Graduate
566,Post Graduate
567,12th Pass
568,12th Pass
569,12th Pass
570,Post Graduate
571,Graduate
572,Graduate
573,12th Pass
574,Graduate
575,12th Pass
576,Graduate
577,Graduate
578,Graduate
579,Graduate Professional
580,Graduate
581,Post Graduate
582,12th Pass
583,Post Graduate
584,Graduate
585,12th Pass
586,Post Graduate
587,Graduate
588,Graduate
589,12th Pass
590,Graduate
591,Graduate
592,Graduate
593,Graduate Professional
594,Graduate
595,Graduate Professional
596,12th Pass
597,Graduate
598,12th Pass
599,Post Graduate
600,Graduate
601,Graduate
602,Graduate
603,12th Pass
604,Graduate Professional
605,10th Pass
606,Graduate
607,Post Graduate
608,Post Graduate
609,Graduate
610,Graduate
611,Graduate
612,Graduate Professional
613,12th Pass
614,Post Graduate
615,Graduate
616,12th Pass
617,Post Graduate
618,Graduate Professional
619,Graduate Professional
620,12th Pass
621,Graduate Professional
622,Post Graduate
623,Graduate
624,12th Pass
625,12th Pass
626,Graduate
627,Post Graduate
628,Graduate
629,Post Graduate
630,10th Pass
631,10th Pass
632,12th Pass
633,Post Graduate
634,12th Pass
635,Post Graduate
636,Graduate
637,Post Graduate
638,12th Pass
639,10th Pass
640,Graduate
641,Post Graduate
642,10th Pass
643,10th Pass
644,Graduate Professional
645,10th Pass
646,12th Pass
647,Post Graduate
648,12th Pass
649,Graduate Professional
650,Graduate
651,Graduate Professional
652,12th Pass
653,Post Graduate
654,12th Pass
655,Graduate
656,Post Graduate
657,10th Pass
658,Graduate
659,Post Graduate
660,Graduate
661,Graduate
662,Post Graduate
663,Graduate
664,12th Pass
665,Graduate
666,12th Pass
667,Graduate
668,Graduate
669,12th Pass
670,Graduate
671,12th Pass
672,Post Graduate
673,12th Pass
674,12th Pass
675,Post Graduate
676,Graduate
677,Post Graduate
678,10th Pass
679,Graduate
680,Post Graduate
681,Post Graduate
682,Graduate
683,Graduate
684,10th Pass
685,12th Pass
686,Graduate
687,Graduate
688,Graduate
689,10th Pass
690,Graduate
691,Post Graduate
692,Graduate
693,Graduate
694,Graduate
695,Graduate
696,12th Pass
697,Graduate
698,Graduate
699,Graduate
700,Post Graduate
701,Graduate Professional
702,Graduate
703,Graduate
704,12th Pass
705,Post Graduate
706,Post Graduate
707,12th Pass
708,12th Pass
709,Graduate
710,Graduate
711,Graduate Professional
712,Graduate Professional
713,12th Pass
714,Graduate
715,12th Pass
716,10th Pass
717,Graduate
718,Graduate
719,12th Pass
720,Post Graduate
721,Graduate
722,10th Pass
723,Post Graduate
724,12th Pass
725,Post Graduate
726,Graduate
727,12th Pass
728,Graduate
729,Graduate
730,10th Pass
731,Graduate Professional
732,Graduate
733,Graduate
734,Post Graduate
735,10th Pass
736,Graduate Professional
737,Graduate
738,Graduate
739,Graduate
740,Graduate
741,Post Graduate
742,12th Pass
743,12th Pass
744,Graduate Professional
745,12th Pass
746,Graduate
747,Graduate
748,Graduate
749,Graduate
750,12th Pass
751,10th Pass
752,Post Graduate
753,10th Pass
754,Graduate
755,12th Pass
756,Graduate
757,Graduate
758,12th Pass
759,Graduate
760,Graduate Professional
761,12th Pass
762,12th Pass
763,10th Pass
764,Graduate
765,12th Pass
766,12th Pass
767,Graduate
768,Post Graduate
769,Post Graduate
770,Post Graduate
771,Graduate
772,Graduate Professional
773,Post Graduate
774,Graduate
775,Graduate
776,12th Pass
777,12th Pass
778,12th Pass
779,Graduate Professional
780,Graduate
781,Graduate
782,12th Pass
783,Graduate Professional
784,12th Pass
785,12th Pass
786,12th Pass
787,12th Pass
788,Graduate
789,Post Graduate
790,Post Graduate
791,Graduate
792,12th Pass
793,Post Graduate
794,Graduate
795,Graduate
796,Graduate
797,Graduate
798,12th Pass
799,Graduate Professional
800,Graduate
801,Post Graduate
802,Graduate
803,Post Graduate
804,12th Pass
805,Post Graduate
806,10th Pass
807,Graduate Professional
808,12th Pass
809,Post Graduate
810,10th Pass
811,Graduate
812,Post Graduate
813,Graduate
814,Graduate
815,Graduate
816,Post Graduate
817,12th Pass
818,Graduate Professional
819,10th Pass
820,Graduate
821,Graduate Professional
822,Graduate
823,12th Pass
824,Post Graduate
825,Graduate
826,12th Pass
827,12th Pass
828,Graduate
829,Graduate
830,Post Graduate
831,Graduate
832,12th Pass
833,Post Graduate
834,Graduate
835,Post Graduate
836,Graduate
837,Post Graduate
838,Post Graduate
839,12th Pass
840,Graduate
841,Post Graduate
842,Post Graduate
843,Post Graduate
844,Graduate
845,Post Graduate
846,10th Pass
847,Graduate
848,Graduate
849,Graduate
850,12th Pass
851,Post Graduate
852,Graduate Professional
853,12th Pass
854,Post Graduate
855,Graduate
856,Graduate Professional
857,Graduate
858,Graduate
859,Graduate
860,Graduate
861,Post Graduate
862,12th Pass
863,10th Pass
864,Post Graduate
865,Post Graduate
866,10th Pass
867,Post Graduate
868,Graduate
869,Post Graduate
870,12th Pass
871,12th Pass
872,Graduate
873,Graduate
874,Graduate
875,Post Graduate
876,10th Pass
877,Graduate Professional
878,Post Graduate
879,Graduate
880,10th Pass
881,12th Pass
882,10th Pass
883,Post Graduate
884,Graduate
885,Graduate
886,Post Graduate
887,Graduate
888,Graduate
889,Graduate
890,12th Pass
891,Graduate
892,10th Pass
893,Post Graduate
894,Graduate
895,Graduate
896,Graduate
897,Post Graduate
898,12th Pass
899,Graduate
900,Graduate
901,Graduate
902,Post Graduate
903,12th Pass
904,12th Pass
905,Graduate
906,Post Graduate
907,Post Graduate
908,Graduate
909,Graduate Professional
910,12th Pass
911,Graduate
912,12th Pass
913,Graduate
914,Graduate
915,Graduate
916,Post Graduate
917,Graduate
918,12th Pass
919,Post Graduate
920,Graduate
921,Graduate Professional
922,Graduate
923,12th Pass
924,Graduate Professional
925,12th Pass
926,12th Pass
927,12th Pass
928,Graduate
929,10th Pass
930,Post Graduate
931,Graduate Professional
932,Post Graduate
933,12th Pass
934,Graduate
935,Post Graduate
936,Graduate
937,Graduate
938,Graduate Professional
939,Post Graduate
940,12th Pass
941,Graduate
942,Post Graduate
943,Graduate
944,Post Graduate
945,12th Pass
946,12th Pass
947,Graduate Professional
948,Graduate
949,12th Pass
950,Post Graduate
951,Graduate
952,Graduate
953,Graduate
954,Graduate
955,12th Pass
956,Post Graduate
957,Graduate
958,Graduate
959,10th Pass
960,Graduate
961,10th Pass
962,Graduate
963,10th Pass
964,Graduate
965,Post Graduate
966,Graduate
967,12th Pass
968,Graduate Professional
969,Graduate
970,12th Pass
971,Graduate
972,Graduate Professional
973,Graduate
974,12th Pass
975,Graduate
976,Post Graduate
977,12th Pass
978,Graduate Professional
979,12th Pass
980,Graduate Professional
981,Post Graduate
982,Graduate
983,Graduate Professional
984,Graduate
985,Graduate
986,Graduate Professional
987,Post Graduate
988,Graduate
989,Graduate
990,Post Graduate
991,Post Graduate
992,Post Graduate
993,Post Graduate
994,10th Pass
995,Graduate
996,12th Pass
997,12th Pass
998,Graduate Professional
999,Graduate
1000,Graduate
1001,Post Graduate
1002,Post Graduate
1003,Graduate
1004,Post Graduate
1005,10th Pass
1006,12th Pass
1007,Graduate Professional
1008,Post Graduate
1009,Graduate
1010,12th Pass
1011,Graduate
1012,Post Graduate
1013,Post Graduate
1014,12th Pass
1015,Graduate
1016,Graduate
1017,10th Pass
1018,12th Pass
1019,Graduate
1020,Graduate
1021,12th Pass
1022,Post Graduate
1023,10th Pass
1024,Post Graduate
1025,Graduate Professional
1026,Graduate
1027,Graduate Professional
1028,12th Pass
1029,Graduate
1030,Post Graduate
1031,Graduate
1032,Graduate
1033,Post Graduate
1034,Graduate
1035,Post Graduate
1036,Graduate
1037,10th Pass
1038,Graduate
1039,Graduate
1040,12th Pass
1041,Graduate Professional
1042,Graduate
1043,Post Graduate
1044,12th Pass
1045,Graduate
1046,Post Graduate
1047,Graduate
1048,Graduate
1049,Graduate
1050,10th Pass
1051,Graduate
1052,Graduate
1053,Post Graduate
1054,12th Pass
1055,Post Graduate
1056,Graduate
1057,10th Pass
1058,Graduate
1059,Graduate
1060,12th Pass
1061,Graduate
1062,Post Graduate
1063,Graduate
1064,12th Pass
1065,Post Graduate
1066,Post Graduate
1067,Post Graduate
1068,Graduate
1069,Graduate
1070,12th Pass
1071,Graduate
1072,Graduate
1073,12th Pass
1074,10th Pass
1075,Graduate
1076,Graduate
1077,Graduate
1078,Graduate
1079,Graduate Professional
1080,12th Pass
1081,Post Graduate
1082,Graduate Professional
1083,Post Graduate
1084,Graduate
1085,12th Pass
1086,Graduate Professional
1087,Graduate Professional
1088,Graduate
1089,Graduate
1090,12th Pass
1091,Graduate
1092,Graduate
1093,Post Graduate
1094,Post Graduate
1095,12th Pass
1096,Graduate Professional
1097,12th Pass
1098,Graduate Professional
1099,12th Pass
1100,12th Pass
1101,Graduate
1102,Graduate
1103,Graduate Professional
1104,Graduate
1105,Graduate Professional
1106,Graduate Professional
1107,Graduate
1108,12th Pass
1109,Graduate
1110,Graduate Professional
1111,Graduate
1112,12th Pass
1113,12th Pass
1114,Post Graduate
1115,Post Graduate
1116,10th Pass
1117,Graduate
1118,10th Pass
1119,Graduate
1120,10th Pass
1121,10th Pass
1122,12th Pass
1123,Post Graduate
1124,12th Pass
1125,Graduate
1126,Graduate
1127,10th Pass
1128,Graduate
1129,Graduate
1130,Graduate Professional
1131,Graduate
1132,Graduate
1133,Graduate
1134,Post Graduate
1135,10th Pass
1136,Graduate
1137,Post Graduate
1138,Post Graduate
1139,Graduate Professional
1140,Post Graduate
1141,Graduate
1142,Post Graduate
1143,12th Pass
1144,Graduate
1145,Graduate
1146,12th Pass
1147,Post Graduate
1148,Graduate
1149,Graduate Professional
1150,Graduate
1151,Graduate Professional
1152,Graduate Professional
1153,12th Pass
1154,12th Pass
1155,12th Pass
1156,12th Pass
1157,Post Graduate
1158,12th Pass
1159,Graduate
1160,Graduate
1161,12th Pass
1162,12th Pass
1163,12th Pass
1164,Graduate
1165,Graduate
1166,12th Pass
1167,Graduate
1168,12th Pass
1169,Post Graduate
1170,12th Pass
1171,Graduate Professional
1172,Graduate Professional
1173,Post Graduate
1174,Graduate
1175,10th Pass
1176,Graduate
1177,12th Pass
1178,12th Pass
1179,10th Pass
1180,Graduate
1181,12th Pass
1182,12th Pass
1183,Post Graduate
1184,Graduate Professional
1185,Post Graduate
1186,12th Pass
1187,Post Graduate
1188,Graduate
1189,Graduate
1190,Graduate
1191,12th Pass
1192,Graduate Professional
1193,Post Graduate
1194,Graduate
1195,Post Graduate
1196,Post Graduate
1197,Graduate
1198,Post Graduate
1199,10th Pass
1200,Graduate
1201,10th Pass
1202,Graduate
1203,Post Graduate
1204,Post Graduate
1205,12th Pass
1206,Post Graduate
1207,12th Pass
1208,12th Pass
1209,Graduate
1210,Graduate
1211,12th Pass
1212,12th Pass
1213,Post Graduate
1214,10th Pass
1215,Graduate
1216,Post Graduate
1217,12th Pass
1218,Post Graduate
1219,Graduate Professional
1220,Post Graduate
1221,12th Pass
1222,12th Pass
1223,Graduate
1224,12th Pass
1225,Graduate
1226,12th Pass
1227,Graduate
1228,Graduate
1229,Post Graduate
1230,Post Graduate
1231,10th Pass
1232,Post Graduate
1233,Graduate
1234,12th Pass
1235,Graduate Professional
1236,Graduate
1237,10th Pass
1238,Graduate
1239,Post Graduate
1240,Post Graduate
1241,Graduate
1242,12th Pass
1243,Post Graduate
1244,Graduate
1245,Post Graduate
1246,12th Pass
1247,Graduate
1248,Graduate
1249,Post Graduate
1250,Graduate
1251,Graduate
1252,12th Pass
1253,Graduate Professional
1254,Post Graduate
1255,Post Graduate
1256,Post Graduate
1257,Graduate
1258,Graduate
1259,12th Pass
1260,Post Graduate
1261,Graduate Professional
1262,12th Pass
1263,Graduate
1264,Graduate
1265,Graduate
1266,Graduate
1267,12th Pass
1268,Graduate Professional
1269,Graduate Professional
1270,Graduate Professional
1271,Graduate
1272,Post Graduate
1273,10th Pass
1274,12th Pass
1275,12th Pass
1276,12th Pass
1277,12th Pass
1278,Graduate
1279,Post Graduate
1280,Post Graduate
1281,Graduate Professional
1282,Post Graduate
1283,Post Graduate
1284,Graduate
1285,Graduate
1286,Graduate
1287,12th Pass
1288,Graduate Professional
1289,Post Graduate
1290,Post Graduate
1291,Post Graduate
1292,Post Graduate
1293,Post Graduate
1294,12th Pass
1295,12th Pass
1296,Post Graduate
1297,Post Graduate
1298,Post Graduate
1299,12th Pass
1300,Graduate
1301,Graduate
1302,12th Pass
1303,Graduate
1304,Graduate
1305,12th Pass
1306,Graduate
1307,Graduate
1308,10th Pass
1309,Post Graduate
1310,Graduate
1311,Post Graduate
1312,12th Pass
1313,12th Pass
1314,10th Pass
1315,12th Pass
1316,Post Graduate
1317,12th Pass
1318,Graduate
1319,Graduate Professional
1320,10th Pass
1321,12th Pass
1322,Graduate Professional
1323,Post Graduate
1324,12th Pass
1325,Post Graduate
1326,Graduate
1327,10th Pass
1328,Post Graduate
1329,12th Pass
1330,10th Pass
1331,12th Pass
1332,12th Pass
1333,12th Pass
1334,Post Graduate
1335,Graduate Professional
1336,Post Graduate
1337,Graduate
1338,Post Graduate
1339,Graduate
1340,Post Graduate
1341,Graduate
1342,Graduate Professional
1343,Graduate
1344,Graduate
1345,Graduate
1346,Graduate
1347,Post Graduate
1348,Graduate
1349,Graduate Professional
1350,Graduate
1351,Graduate Professional
1352,Post Graduate
1353,12th Pass
1354,Graduate
1355,Graduate
1356,Graduate
1357,12th Pass
1358,Graduate
1359,10th Pass
1360,12th Pass
1361,12th Pass
1362,10th Pass
1363,Post Graduate
1364,Post Graduate
1365,Graduate
1366,Graduate Professional
1367,Graduate
1368,10th Pass
1369,Post Graduate
1370,Graduate
1371,12th Pass
1372,10th Pass
1373,Post Graduate
