ID,Education
312,Graduate
313,Graduate
314,Post Graduate
315,Graduate
316,Post Graduate
317,12th Pass
318,Post Graduate
319,Graduate
320,12th Pass
321,Graduate Professional
322,Post Graduate
323,Graduate Professional
324,Graduate
325,Graduate Professional
326,Graduate
327,Post Graduate
328,Graduate Professional
329,Graduate
330,Graduate Professional
331,10th Pass
332,Post Graduate
333,Graduate
334,Graduate
335,Graduate Professional
336,Post Graduate
337,Graduate
338,Graduate
339,Graduate
340,Graduate Professional
341,12th Pass
342,12th Pass
343,12th Pass
344,Graduate
345,Graduate
346,Post Graduate
347,Graduate
348,Graduate
349,12th Pass
350,Graduate
351,Graduate
352,Post Graduate
353,Graduate
354,Graduate
355,Post Graduate
356,Graduate Professional
357,Graduate
358,Graduate
359,Graduate
360,12th Pass
361,Graduate
362,12th Pass
363,Graduate Professional
364,Graduate
365,Graduate
366,10th Pass
367,Graduate Professional
368,10th Pass
369,Post Graduate
370,12th Pass
371,Graduate
372,Post Graduate
373,Post Graduate
374,Graduate Professional
375,Post Graduate
376,Graduate
377,12th Pass
378,Graduate
379,Graduate
380,12th Pass
381,Post Graduate
382,Graduate
383,Post Graduate
384,Graduate Professional
385,Graduate
386,10th Pass
387,Post Graduate
388,Graduate
389,12th Pass
390,Graduate
391,Post Graduate
392,12th Pass
393,10th Pass
394,Graduate Professional
395,Graduate
396,10th Pass
397,12th Pass
398,Graduate Professional
399,Post Graduate
400,Graduate
401,Graduate Professional
402,Graduate
403,Graduate
404,Graduate
405,Graduate
406,Graduate
407,Graduate Professional
408,Graduate
409,Graduate
410,Graduate
411,Graduate
412,Graduate
413,12th Pass
414,Graduate
415,12th Pass
416,12th Pass
417,12th Pass
418,Post Graduate
419,12th Pass
420,Post Graduate
421,Graduate Professional
422,Post Graduate
423,Post Graduate
424,Graduate
425,Graduate Professional
426,12th Pass
427,Graduate
428,12th Pass
429,Post Graduate
430,Post Graduate
431,Post Graduate
432,Post Graduate
433,Graduate
434,Graduate
435,Post Graduate
436,Post Graduate
437,Graduate
438,10th Pass
439,Post Graduate
440,12th Pass
441,10th Pass
442,Graduate
443,Graduate
444,Graduate
445,Post Graduate
446,12th Pass
447,Post Graduate
448,Post Graduate
449,12th Pass
450,10th Pass
451,Graduate
452,Graduate Professional
453,Graduate
454,12th Pass
455,12th Pass
456,Post Graduate
457,Graduate
458,Graduate
459,Post Graduate
460,Graduate
461,Graduate Professional
462,Graduate
463,12th Pass
464,Graduate
465,Post Graduate
466,Graduate Professional
467,Graduate
468,Graduate Professional
469,Post Graduate
470,Graduate Professional
471,Graduate
472,Post Graduate
473,Graduate Professional
474,Graduate
475,Graduate
476,Graduate
477,Graduate Professional
478,Graduate Professional
479,Graduate
480,Graduate
481,Graduate
482,Graduate
483,Graduate
484,Graduate
485,Graduate
486,Post Graduate
487,12th Pass
488,Graduate
489,Post Graduate
490,12th Pass
491,Graduate
492,12th Pass
493,Graduate
494,Graduate
495,12th Pass
496,12th Pass
497,Post Graduate
498,Graduate
499,10th Pass
500,Post Graduate
501,Graduate Professional
502,Graduate
503,12th Pass
504,12th Pass
505,Graduate
506,12th Pass
507,Graduate Professional
508,Post Graduate
509,Post Graduate
510,Graduate
511,Graduate
512,Graduate Professional
513,Graduate Professional
514,Graduate
515,Graduate Professional
516,Graduate
517,Post Graduate
518,Graduate
519,Graduate
520,12th Pass
521,Graduate Professional
522,10th Pass
523,10th Pass
524,Post Graduate
525,12th Pass
526,12th Pass
527,Post Graduate
528,Graduate
529,Post Graduate
530,Graduate
531,Graduate Professional
532,Graduate
533,Graduate
534,Post Graduate
535,Graduate Professional
536,Graduate Professional
537,12th Pass
538,Graduate
539,Post Graduate
540,Post Graduate
541,Graduate
542,Post Graduate
543,Post Graduate
544,12th Pass
545,Post Graduate
546,Graduate Professional
547,Graduate Professional
548,Graduate
549,Graduate
550,Graduate
551,Graduate
552,Post Graduate
553,Graduate
554,Graduate
555,Graduate
556,12th Pass
557,Post Graduate
558,12th Pass
559,Graduate
560,Graduate Professional
561,12th Pass
562,Post Graduate
563,Post Graduate
564,Graduate
565,Graduate
566,Post Graduate
567,Graduate
568,Graduate Professional
569,12th Pass
570,Graduate
571,Graduate
572,Graduate
573,12th Pass
574,12th Pass
575,12th Pass
576,Post Graduate
577,12th Pass
578,Graduate
579,12th Pass
580,Graduate Professional
581,Graduate Professional
582,10th Pass
583,Graduate
584,Post Graduate
585,12th Pass
586,Post Graduate
587,Graduate
588,12th Pass
589,Graduate
590,Graduate
591,Graduate
592,Graduate
593,Graduate
594,Post Graduate
595,12th Pass
596,12th Pass
597,Graduate
598,12th Pass
599,Post Graduate
600,12th Pass
601,12th Pass
602,Graduate
603,Graduate
604,Graduate Professional
605,Graduate
606,12th Pass
607,Graduate
608,Graduate
609,Post Graduate
610,Graduate Professional
611,Graduate
612,Post Graduate
613,Graduate
614,Post Graduate
615,Graduate Professional
616,Post Graduate
617,Post Graduate
618,12th Pass
619,Post Graduate
620,Graduate
621,12th Pass
622,Post Graduate
623,12th Pass
624,Graduate
625,12th Pass
626,Graduate Professional
627,12th Pass
628,Graduate
629,Post Graduate
630,Graduate Professional
631,Graduate
632,Post Graduate
633,12th Pass
634,Graduate
635,Graduate Professional
636,Graduate
637,Graduate Professional
638,12th Pass
639,Graduate Professional
640,Graduate
641,Post Graduate
642,10th Pass
643,Graduate
644,12th Pass
645,Graduate Professional
646,12th Pass
647,Post Graduate
648,Post Graduate
649,Graduate
650,Graduate
651,Graduate
652,Graduate
653,Graduate
654,Graduate Professional
655,Graduate
656,Post Graduate
657,Post Graduate
658,12th Pass
659,Graduate
660,Post Graduate
661,Graduate
662,Graduate
663,Graduate
664,Post Graduate
665,12th Pass
666,12th Pass
667,Graduate
668,Graduate
669,Graduate
670,Post Graduate
671,Graduate
672,Post Graduate
673,Graduate Professional
674,Graduate
675,Post Graduate
676,Graduate
677,12th Pass
678,10th Pass
679,Graduate
680,Post Graduate
681,Post Graduate
682,12th Pass
683,12th Pass
684,10th Pass
685,12th Pass
686,Graduate
687,Post Graduate
688,Graduate Professional
689,Graduate
690,Graduate
691,Post Graduate
692,12th Pass
693,Graduate
694,Graduate
695,Graduate
696,12th Pass
697,Graduate
698,Graduate
699,Graduate
700,Graduate Professional
701,Graduate Professional
702,Graduate
703,Graduate
704,Post Graduate
705,Graduate
706,Graduate
707,Graduate Professional
708,Graduate Professional
709,Graduate
710,Graduate
711,Graduate Professional
712,12th Pass
713,12th Pass
714,Graduate
715,Graduate
716,10th Pass
717,Graduate
718,Graduate Professional
719,12th Pass
720,Post Graduate
721,Graduate
722,Post Graduate
723,Graduate Professional
724,12th Pass
725,Graduate
726,Graduate
727,Graduate
728,Post Graduate
729,Graduate Professional
730,Graduate Professional
731,12th Pass
732,Graduate
733,Graduate
734,Post Graduate
735,Post Graduate
736,12th Pass
737,Post Graduate
738,Graduate
739,Post Graduate
740,Graduate Professional
741,Post Graduate
742,Graduate
743,Graduate
744,Graduate Professional
745,Graduate
746,Graduate Professional
747,12th Pass
748,Graduate Professional
749,12th Pass
750,Graduate
751,Post Graduate
752,Post Graduate
753,10th Pass
754,Graduate
755,12th Pass
756,12th Pass
757,Graduate
758,Graduate
759,Graduate
760,12th Pass
761,Graduate
762,Graduate
763,12th Pass
764,12th Pass
765,Graduate
766,Graduate
767,Post Graduate
768,Graduate
769,Graduate Professional
770,Graduate
771,Graduate Professional
772,Post Graduate
773,Graduate
774,Graduate Professional
775,Graduate
776,Graduate Professional
777,12th Pass
778,10th Pass
779,Graduate Professional
780,Graduate
781,Post Graduate
782,Graduate Professional
783,Graduate
784,Graduate
785,12th Pass
786,Graduate
787,Graduate
788,Post Graduate
789,Post Graduate
790,12th Pass
791,Graduate
792,Graduate
793,Graduate
794,Post Graduate
795,Graduate
796,Post Graduate
797,Post Graduate
798,12th Pass
799,Graduate
800,Graduate
801,Graduate
802,Post Graduate
803,Graduate Professional
804,12th Pass
805,Graduate
806,10th Pass
807,12th Pass
808,10th Pass
809,Graduate Professional
810,Graduate
811,Post Graduate
812,Post Graduate
813,Post Graduate
814,Graduate
815,Graduate
816,Post Graduate
817,Post Graduate
818,Graduate Professional
819,Graduate Professional
820,Graduate
821,Graduate Professional
822,Graduate Professional
823,Post Graduate
824,Graduate Professional
825,Graduate
826,12th Pass
827,Post Graduate
828,Graduate
829,Graduate
830,Post Graduate
831,12th Pass
832,Post Graduate
833,Graduate
834,Post Graduate
835,Post Graduate
836,Graduate
837,Graduate
838,Graduate Professional
839,10th Pass
840,Graduate
841,Graduate
842,12th Pass
843,Graduate
844,Graduate
845,Graduate Professional
846,Post Graduate
847,Graduate
848,Graduate Professional
849,Graduate Professional
850,Graduate Professional
851,Graduate
852,Post Graduate
853,Graduate
854,Graduate Professional
855,10th Pass
856,Graduate
857,Graduate
858,Graduate Professional
859,Graduate
860,Graduate Professional
861,Post Graduate
862,12th Pass
863,Post Graduate
864,Graduate Professional
865,Post Graduate
866,10th Pass
867,Graduate
868,Graduate
869,Post Graduate
870,12th Pass
871,Post Graduate
872,Post Graduate
873,Graduate
874,Graduate
875,Post Graduate
876,Graduate
877,Graduate
878,Graduate Professional
879,Graduate
880,Post Graduate
881,12th Pass
882,12th Pass
883,12th Pass
884,Graduate
885,Graduate
886,Graduate
887,12th Pass
888,Graduate
889,Graduate
890,Post Graduate
891,Graduate
892,Post Graduate
893,10th Pass
894,Post Graduate
895,Graduate
896,Graduate
897,Graduate
898,Post Graduate
899,Post Graduate
900,Graduate
901,Graduate
902,12th Pass
903,Post Graduate
904,12th Pass
905,Graduate
906,Graduate
907,Graduate
908,Graduate
909,Post Graduate
910,12th Pass
911,Graduate
912,Graduate
913,Graduate
914,12th Pass
915,Post Graduate
916,12th Pass
917,Graduate Professional
918,12th Pass
919,Graduate Professional
920,Graduate
921,Graduate
922,Graduate Professional
923,Post Graduate
924,12th Pass
925,Graduate
926,Graduate
927,Graduate
928,12th Pass
929,Post Graduate
930,Graduate
931,Post Graduate
932,Graduate
933,12th Pass
934,Post Graduate
935,12th Pass
936,12th Pass
937,12th Pass
938,12th Pass
939,10th Pass
940,Post Graduate
941,Graduate Professional
942,Graduate
943,Graduate
944,12th Pass
945,Post Graduate
946,10th Pass
947,Graduate Professional
948,12th Pass
949,Graduate
950,Graduate
951,Graduate
952,Post Graduate
953,Graduate
954,Graduate
955,Post Graduate
956,Graduate
957,Post Graduate
958,Graduate
959,Graduate Professional
960,12th Pass
961,Graduate
962,Graduate
963,Graduate
964,Graduate
965,Graduate
966,12th Pass
967,Post Graduate
968,Graduate
969,Graduate
970,12th Pass
971,Graduate
972,Post Graduate
973,Graduate Professional
974,12th Pass
975,12th Pass
976,Graduate
977,12th Pass
978,Graduate Professional
979,Graduate Professional
980,Graduate
981,Graduate
982,12th Pass
983,Post Graduate
984,Post Graduate
985,12th Pass
986,Post Graduate
987,Graduate Professional
988,Graduate
989,Graduate
990,Graduate Professional
991,12th Pass
992,Post Graduate
993,Graduate Professional
994,Graduate
995,Graduate
996,Post Graduate
997,Graduate
998,Graduate Professional
999,12th Pass
1000,Graduate
1001,Graduate Professional
1002,Graduate
1003,Graduate
1004,12th Pass
1005,Graduate
1006,Graduate
1007,Graduate
1008,12th Pass
1009,Graduate
1010,Graduate
1011,Graduate
1012,Post Graduate
1013,Graduate Professional
1014,12th Pass
1015,Post Graduate
1016,Graduate
1017,Graduate
1018,12th Pass
1019,Graduate
1020,Post Graduate
1021,Graduate
1022,Graduate
1023,10th Pass
1024,Post Graduate
1025,12th Pass
1026,Graduate
1027,10th Pass
1028,Graduate
1029,Graduate
1030,Graduate Professional
1031,Graduate
1032,12th Pass
1033,Graduate Professional
1034,Graduate
1035,12th Pass
1036,Graduate Professional
1037,10th Pass
1038,Graduate
1039,Graduate
1040,12th Pass
1041,Post Graduate
1042,Graduate Professional
1043,Graduate Professional
1044,12th Pass
1045,Graduate
1046,Graduate
1047,Graduate
1048,Graduate
1049,Graduate Professional
1050,Graduate Professional
1051,Graduate
1052,Graduate
1053,Post Graduate
1054,Graduate Professional
1055,Post Graduate
1056,Graduate
1057,10th Pass
1058,Graduate
1059,Graduate
1060,Post Graduate
1061,Graduate
1062,Graduate
1063,Graduate
1064,Post Graduate
1065,Graduate
1066,Post Graduate
1067,Graduate
1068,Graduate
1069,12th Pass
1070,Graduate
1071,Graduate
1072,Graduate
1073,Graduate
1074,12th Pass
1075,Post Graduate
1076,Graduate
1077,Graduate
1078,Graduate
1079,Post Graduate
1080,Graduate
1081,12th Pass
1082,Graduate
1083,Post Graduate
1084,12th Pass
1085,Graduate
1086,10th Pass
1087,Graduate Professional
1088,Graduate
1089,Graduate
1090,Graduate
1091,Graduate
1092,Post Graduate
1093,Graduate
1094,Graduate Professional
1095,Graduate Professional
1096,Graduate
1097,Post Graduate
1098,Graduate Professional
1099,Graduate
1100,Post Graduate
1101,Graduate
1102,Graduate
1103,Graduate
1104,Graduate
1105,Graduate
1106,12th Pass
1107,12th Pass
1108,Graduate
1109,12th Pass
1110,Graduate
1111,Graduate
1112,Graduate
1113,Graduate
1114,Graduate
1115,Post Graduate
1116,Graduate Professional
1117,Graduate Professional
1118,10th Pass
1119,Graduate
1120,Graduate
1121,Graduate
1122,Post Graduate
1123,Post Graduate
1124,Graduate
1125,10th Pass
1126,Graduate Professional
1127,12th Pass
1128,Graduate Professional
1129,Post Graduate
1130,Graduate
1131,Post Graduate
1132,12th Pass
1133,Graduate Professional
1134,12th Pass
1135,Graduate Professional
1136,Graduate
1137,Graduate
1138,Graduate
1139,Graduate Professional
1140,Post Graduate
1141,Graduate
1142,Post Graduate
1143,Graduate Professional
1144,Graduate Professional
1145,Graduate
1146,Post Graduate
1147,Post Graduate
1148,12th Pass
1149,Post Graduate
1150,Graduate
1151,Graduate Professional
1152,Post Graduate
1153,Graduate
1154,10th Pass
1155,Graduate Professional
1156,Graduate
1157,Graduate Professional
1158,Post Graduate
1159,Graduate
1160,Post Graduate
1161,12th Pass
1162,Graduate
1163,Graduate
1164,12th Pass
1165,Graduate
1166,Graduate
1167,Graduate
1168,Graduate
1169,Graduate
1170,12th Pass
1171,Post Graduate
1172,10th Pass
1173,Graduate
1174,Post Graduate
1175,Graduate
1176,12th Pass
1177,Graduate Professional
1178,Graduate
1179,Graduate
1180,12th Pass
1181,Graduate
1182,Graduate
1183,12th Pass
1184,Graduate
1185,Graduate Professional
1186,Graduate Professional
1187,Graduate Professional
1188,Post Graduate
1189,Graduate
1190,Graduate
1191,Post Graduate
1192,Post Graduate
1193,Graduate Professional
1194,Post Graduate
1195,Graduate
1196,Post Graduate
1197,Post Graduate
1198,Post Graduate
1199,12th Pass
1200,Graduate
1201,Post Graduate
1202,Graduate
1203,Graduate
1204,Graduate Professional
1205,Graduate
1206,Graduate
1207,12th Pass
1208,Graduate Professional
1209,Post Graduate
1210,Graduate
1211,Post Graduate
1212,12th Pass
1213,Post Graduate
1214,10th Pass
1215,Post Graduate
1216,Graduate
1217,12th Pass
1218,Graduate Professional
1219,Graduate Professional
1220,Graduate
1221,Post Graduate
1222,10th Pass
1223,Graduate Professional
1224,Post Graduate
1225,12th Pass
1226,12th Pass
1227,Graduate
1228,Graduate
1229,Graduate
1230,Post Graduate
1231,Graduate
1232,Graduate
1233,Graduate
1234,12th Pass
1235,Post Graduate
1236,Graduate
1237,Graduate
1238,Graduate
1239,Graduate
1240,Graduate
1241,Graduate
1242,Graduate Professional
1243,Graduate
1244,Graduate
1245,Post Graduate
1246,Post Graduate
1247,Graduate
1248,Graduate Professional
1249,10th Pass
1250,Graduate
1251,Graduate Professional
1252,Graduate
1253,12th Pass
1254,12th Pass
1255,12th Pass
1256,Post Graduate
1257,12th Pass
1258,Graduate
1259,Graduate Professional
1260,12th Pass
1261,Graduate Professional
1262,Post Graduate
1263,12th Pass
1264,Graduate
1265,12th Pass
1266,Post Graduate
1267,12th Pass
1268,12th Pass
1269,Graduate
1270,Graduate
1271,12th Pass
1272,Post Graduate
1273,Graduate
1274,Post Graduate
1275,12th Pass
1276,12th Pass
1277,10th Pass
1278,Graduate
1279,Graduate
1280,Graduate
1281,Post Graduate
1282,Graduate
1283,Graduate
1284,Graduate
1285,Post Graduate
1286,Graduate
1287,12th Pass
1288,Graduate
1289,Post Graduate
1290,Graduate
1291,Graduate
1292,Graduate
1293,Graduate
1294,Graduate Professional
1295,Graduate
1296,12th Pass
1297,Graduate
1298,Post Graduate
1299,Graduate
1300,12th Pass
1301,Graduate
1302,Post Graduate
1303,Graduate
1304,Graduate
1305,12th Pass
1306,Graduate
1307,Graduate Professional
1308,Graduate
1309,Graduate
1310,Graduate
1311,Post Graduate
1312,Graduate
1313,Post Graduate
1314,10th Pass
1315,Post Graduate
1316,Post Graduate
1317,Graduate
1318,Post Graduate
1319,Graduate
1320,Graduate
1321,12th Pass
1322,Post Graduate
1323,Graduate
1324,Post Graduate
1325,10th Pass
1326,12th Pass
1327,Graduate
1328,10th Pass
1329,Graduate Professional
1330,Post Graduate
1331,12th Pass
1332,Graduate
1333,12th Pass
1334,Post Graduate
1335,Post Graduate
1336,Graduate Professional
1337,Graduate
1338,12th Pass
1339,Graduate
1340,Graduate
1341,Post Graduate
1342,Graduate
1343,Post Graduate
1344,Graduate
1345,Post Graduate
1346,Graduate
1347,Graduate
1348,Graduate Professional
1349,Graduate Professional
1350,Graduate Professional
1351,Graduate Professional
1352,Post Graduate
1353,Graduate
1354,Graduate
1355,Graduate
1356,Graduate
1357,Graduate
1358,Graduate
1359,Graduate Professional
1360,10th Pass
1361,Graduate Professional
1362,10th Pass
1363,Post Graduate
1364,12th Pass
1365,Graduate
1366,Graduate
1367,Graduate
1368,10th Pass
1369,Graduate Professional
1370,Post Graduate
1371,Graduate
1372,Post Graduate
1373,Graduate
